-57.163,2013-10-03 12:05:10.703000
-57.163,2013-10-03 12:05:10.812000
-74.606,2013-10-03 12:05:10.875000
-74.606,2013-10-03 12:05:10.968000
-74.606,2013-10-03 12:05:11.031000
-48.434,2013-10-03 12:05:11.109000
-48.434,2013-10-03 12:05:11.203000
-48.434,2013-10-03 12:05:11.265000
-73.817,2013-10-03 12:05:11.328000
-73.817,2013-10-03 12:05:11.437000
-73.817,2013-10-03 12:05:11.500000
-74.089,2013-10-03 12:05:11.562000
-74.089,2013-10-03 12:05:11.703000
-49.166,2013-10-03 12:05:11.828000
-49.166,2013-10-03 12:05:11.875000
-49.166,2013-10-03 12:05:11.921000
-76.827,2013-10-03 12:05:12.046000
-76.827,2013-10-03 12:05:12.093000
-76.827,2013-10-03 12:05:12.156000
-50.918,2013-10-03 12:05:12.265000
-50.918,2013-10-03 12:05:12.312000
-50.918,2013-10-03 12:05:12.375000
-43.947,2013-10-03 12:05:12.484000
-43.947,2013-10-03 12:05:12.531000
-43.947,2013-10-03 12:05:12.593000
-54.213,2013-10-03 12:05:12.656000
-54.213,2013-10-03 12:05:12.828000
-55.186,2013-10-03 12:05:12.906000
-55.186,2013-10-03 12:05:13.015000
-55.186,2013-10-03 12:05:13.062000
-76.529,2013-10-03 12:05:13.171000
-76.529,2013-10-03 12:05:13.234000
-76.529,2013-10-03 12:05:13.296000
-49.236,2013-10-03 12:05:13.375000
-49.236,2013-10-03 12:05:13.453000
-49.236,2013-10-03 12:05:13.515000
-75.994,2013-10-03 12:05:13.593000
-75.994,2013-10-03 12:05:13.687000
-75.994,2013-10-03 12:05:13.765000
-77.273,2013-10-03 12:05:13.890000
-77.273,2013-10-03 12:05:13.921000
-77.273,2013-10-03 12:05:13.984000
-74.951,2013-10-03 12:05:14.046000
-74.951,2013-10-03 12:05:14.156000
-74.951,2013-10-03 12:05:14.218000
-75.668,2013-10-03 12:05:14.281000
-75.668,2013-10-03 12:05:14.375000
-75.668,2013-10-03 12:05:14.437000
-53.712,2013-10-03 12:05:14.500000
-53.712,2013-10-03 12:05:14.625000
-75.085,2013-10-03 12:05:14.687000
-75.085,2013-10-03 12:05:14.828000
-75.632,2013-10-03 12:05:14.906000
-75.632,2013-10-03 12:05:15
-75.632,2013-10-03 12:05:15.062000
-74.223,2013-10-03 12:05:15.187000
-74.223,2013-10-03 12:05:15.234000
-74.223,2013-10-03 12:05:15.296000
-47.882,2013-10-03 12:05:15.406000
-47.882,2013-10-03 12:05:15.453000
-47.882,2013-10-03 12:05:15.515000
-74.861,2013-10-03 12:05:15.640000
-74.861,2013-10-03 12:05:15.671000
-74.861,2013-10-03 12:05:15.734000
-78.402,2013-10-03 12:05:15.875000
-78.402,2013-10-03 12:05:15.937000
-75.363,2013-10-03 12:05:16.046000
-75.363,2013-10-03 12:05:16.109000
-75.363,2013-10-03 12:05:16.171000
-74.737,2013-10-03 12:05:16.250000
-74.737,2013-10-03 12:05:16.328000
-74.737,2013-10-03 12:05:16.390000
-75.796,2013-10-03 12:05:16.453000
-75.796,2013-10-03 12:05:16.546000
-75.796,2013-10-03 12:05:16.609000
-74.983,2013-10-03 12:05:16.671000
-74.983,2013-10-03 12:05:16.781000
-74.983,2013-10-03 12:05:16.859000
-45.895,2013-10-03 12:05:17
-45.895,2013-10-03 12:05:17.031000
-45.895,2013-10-03 12:05:17.093000
-75.432,2013-10-03 12:05:17.156000
-75.432,2013-10-03 12:05:17.250000
-75.432,2013-10-03 12:05:17.312000
-52.523,2013-10-03 12:05:17.437000
-52.523,2013-10-03 12:05:17.484000
-52.523,2013-10-03 12:05:17.546000
-52.533,2013-10-03 12:05:17.609000
-52.533,2013-10-03 12:05:17.703000
-52.533,2013-10-03 12:05:17.765000
-74.648,2013-10-03 12:05:17.843000
-74.648,2013-10-03 12:05:17.984000
-57.678,2013-10-03 12:05:18.109000
-57.678,2013-10-03 12:05:18.140000
-57.678,2013-10-03 12:05:18.203000
-74.579,2013-10-03 12:05:18.328000
-74.579,2013-10-03 12:05:18.359000
-74.579,2013-10-03 12:05:18.421000
-74.272,2013-10-03 12:05:18.546000
-74.272,2013-10-03 12:05:18.593000
-74.272,2013-10-03 12:05:18.656000
-56.801,2013-10-03 12:05:18.718000
-56.801,2013-10-03 12:05:18.812000
-47.552,2013-10-03 12:05:18.890000
-47.552,2013-10-03 12:05:19.015000
-47.552,2013-10-03 12:05:19.062000
-47.552,2013-10-03 12:05:19.125000
-72.263,2013-10-03 12:05:19.187000
-72.263,2013-10-03 12:05:19.296000
-72.263,2013-10-03 12:05:19.343000
-75.081,2013-10-03 12:05:19.421000
-75.081,2013-10-03 12:05:19.515000
-75.081,2013-10-03 12:05:19.578000
-47.913,2013-10-03 12:05:19.640000
-47.913,2013-10-03 12:05:19.750000
-47.913,2013-10-03 12:05:19.812000
-63.31,2013-10-03 12:05:19.937000
-63.31,2013-10-03 12:05:20
-63.31,2013-10-03 12:05:20.046000
-49.801,2013-10-03 12:05:20.109000
-49.801,2013-10-03 12:05:20.218000
-49.801,2013-10-03 12:05:20.281000
-76.455,2013-10-03 12:05:20.343000
-76.455,2013-10-03 12:05:20.453000
-76.455,2013-10-03 12:05:20.500000
-73.949,2013-10-03 12:05:20.562000
-73.949,2013-10-03 12:05:20.671000
-73.949,2013-10-03 12:05:20.734000
-50.497,2013-10-03 12:05:20.812000
-50.497,2013-10-03 12:05:20.921000
-73.21,2013-10-03 12:05:21.062000
-73.21,2013-10-03 12:05:21.109000
-73.21,2013-10-03 12:05:21.171000
-63.783,2013-10-03 12:05:21.250000
-63.783,2013-10-03 12:05:21.328000
-63.783,2013-10-03 12:05:21.390000
-75.28,2013-10-03 12:05:21.468000
-75.28,2013-10-03 12:05:21.562000
-75.28,2013-10-03 12:05:21.625000
-54.119,2013-10-03 12:05:21.750000
-54.119,2013-10-03 12:05:21.781000
-54.119,2013-10-03 12:05:21.843000
-53.324,2013-10-03 12:05:21.906000
-53.324,2013-10-03 12:05:22.031000
-53.324,2013-10-03 12:05:22.093000
-58.018,2013-10-03 12:05:22.218000
