42.343	16.988	42.3408	16.9926
42.39	17.015	42.3408	16.9926
42.263	17.005	42.3408	16.9926
42.223	16.957	42.3408	16.9926
42.222	16.935	42.3408	16.9926
42.221	16.863	42.3408	16.9926
42.304	16.793	42.3408	16.9926
42.315	16.843	42.3408	16.9926
42.442	16.984	42.3408	16.9926
42.439	16.847	42.3408	16.9926
42.389	16.881	42.3408	16.9926
42.388	16.96	42.3408	16.9926
42.292	16.929	42.3408	16.9926
42.266	16.875	42.3408	16.9926
42.261	16.954	42.3408	16.9926
42.345	16.871	42.3408	16.9926
