-82.271,2013-10-03 14:57:53.890000
-81.998,2013-10-03 14:57:54.062000
-80.993,2013-10-03 14:57:54.218000
-82.841,2013-10-03 14:57:54.359000
-76.235,2013-10-03 14:57:54.500000
-76.787,2013-10-03 14:57:54.640000
-80.362,2013-10-03 14:57:54.781000
-63.376,2013-10-03 14:57:54.921000
-80.481,2013-10-03 14:57:55.093000
-79.715,2013-10-03 14:57:55.250000
-82.373,2013-10-03 14:57:55.390000
-79.986,2013-10-03 14:57:55.531000
-84.164,2013-10-03 14:57:55.687000
-63.206,2013-10-03 14:57:55.828000
-80.596,2013-10-03 14:57:55.968000
-81.149,2013-10-03 14:57:56.140000
-81.414,2013-10-03 14:57:56.281000
-70.229,2013-10-03 14:57:56.421000
-69.409,2013-10-03 14:57:56.562000
-81.163,2013-10-03 14:57:56.703000
-83.858,2013-10-03 14:57:56.843000
-62.744,2013-10-03 14:57:56.984000
-63.264,2013-10-03 14:57:57.156000
-81.659,2013-10-03 14:57:57.296000
-63.414,2013-10-03 14:57:57.437000
-81.456,2013-10-03 14:57:57.578000
-82.599,2013-10-03 14:57:57.718000
-64.095,2013-10-03 14:57:57.859000
-82.628,2013-10-03 14:57:58
-66.334,2013-10-03 14:57:58.171000
-85.073,2013-10-03 14:57:58.312000
-79.831,2013-10-03 14:57:58.468000
-84.103,2013-10-03 14:57:58.609000
-87.349,2013-10-03 14:57:58.765000
-61.016,2013-10-03 14:57:58.921000
-85.088,2013-10-03 14:57:59.078000
-84.929,2013-10-03 14:57:59.250000
-81.978,2013-10-03 14:57:59.390000
-79.137,2013-10-03 14:57:59.531000
-87.166,2013-10-03 14:57:59.671000
-63.551,2013-10-03 14:57:59.812000
-84.539,2013-10-03 14:57:59.953000
-82.107,2013-10-03 14:58:00.093000
-82.279,2013-10-03 14:58:00.328000
-82.131,2013-10-03 14:58:00.484000
-83.7,2013-10-03 14:58:00.625000
-82.034,2013-10-03 14:58:00.765000
-83.683,2013-10-03 14:58:00.906000
-79.535,2013-10-03 14:58:01.046000
-81.905,2013-10-03 14:58:01.187000
-77.402,2013-10-03 14:58:01.343000
-65.543,2013-10-03 14:58:01.500000
-85.953,2013-10-03 14:58:01.656000
-81.108,2013-10-03 14:58:01.796000
-62.77,2013-10-03 14:58:01.953000
-80.72,2013-10-03 14:58:02.093000
-79.715,2013-10-03 14:58:02.234000
-62.13,2013-10-03 14:58:02.390000
-79.893,2013-10-03 14:58:02.531000
-79.778,2013-10-03 14:58:02.671000
-79.579,2013-10-03 14:58:02.812000
-77.543,2013-10-03 14:58:02.968000
-79.114,2013-10-03 14:58:03.125000
-71.798,2013-10-03 14:58:03.265000
-79.529,2013-10-03 14:58:03.437000
-80.877,2013-10-03 14:58:03.609000
-78.713,2013-10-03 14:58:03.750000
-79.548,2013-10-03 14:58:03.906000
-80.722,2013-10-03 14:58:04.046000
-74.049,2013-10-03 14:58:04.187000
-74.997,2013-10-03 14:58:04.328000
-79.661,2013-10-03 14:58:04.484000
-77.941,2013-10-03 14:58:04.640000
-62.986,2013-10-03 14:58:04.781000
