-76.736,2013-10-03 17:49:14.796000
-76.736,2013-10-03 17:49:14.937000
-76.799,2013-10-03 17:49:15.046000
-77.723,2013-10-03 17:49:15.234000
-87.407,2013-10-03 17:49:15.343000
-86.385,2013-10-03 17:49:15.515000
-78.118,2013-10-03 17:49:15.703000
-84.876,2013-10-03 17:49:15.890000
-77.244,2013-10-03 17:49:16.062000
-76.228,2013-10-03 17:49:16.281000
-87.623,2013-10-03 17:49:16.468000
-77.441,2013-10-03 17:49:16.671000
-75.755,2013-10-03 17:49:16.796000
-75.755,2013-10-03 17:49:16.984000
-77.987,2013-10-03 17:49:17.156000
-87.555,2013-10-03 17:49:17.343000
-79.005,2013-10-03 17:49:17.515000
-83.742,2013-10-03 17:49:17.718000
-75.722,2013-10-03 17:49:17.906000
-79.921,2013-10-03 17:49:18.093000
-75.815,2013-10-03 17:49:18.265000
-83.581,2013-10-03 17:49:18.468000
-77.615,2013-10-03 17:49:18.671000
-79.854,2013-10-03 17:49:18.859000
-80.241,2013-10-03 17:49:19.046000
-85.94,2013-10-03 17:49:19.234000
-76.964,2013-10-03 17:49:19.421000
-78.086,2013-10-03 17:49:19.609000
-78.297,2013-10-03 17:49:19.796000
-87.37,2013-10-03 17:49:19.968000
-78.529,2013-10-03 17:49:20.156000
-86.765,2013-10-03 17:49:20.296000
-85.151,2013-10-03 17:49:20.531000
-76.963,2013-10-03 17:49:20.750000
-75.892,2013-10-03 17:49:20.859000
-85.9,2013-10-03 17:49:20.968000
-87.151,2013-10-03 17:49:21.078000
-73.033,2013-10-03 17:49:21.265000
-85.32,2013-10-03 17:49:21.375000
-86.099,2013-10-03 17:49:21.562000
-74.332,2013-10-03 17:49:21.687000
-73.33,2013-10-03 17:49:21.796000
-88.334,2013-10-03 17:49:21.906000
-73.011,2013-10-03 17:49:22.015000
-87.71,2013-10-03 17:49:22.125000
-75.358,2013-10-03 17:49:22.296000
-76.21,2013-10-03 17:49:22.406000
-74.315,2013-10-03 17:49:22.609000
-74.315,2013-10-03 17:49:22.718000
-74.473,2013-10-03 17:49:22.828000
-72.633,2013-10-03 17:49:23.015000
-86.95,2013-10-03 17:49:23.125000
-74.51,2013-10-03 17:49:23.296000
-87.309,2013-10-03 17:49:23.421000
-86.653,2013-10-03 17:49:23.531000
-73.669,2013-10-03 17:49:23.718000
-73.126,2013-10-03 17:49:23.906000
-87.682,2013-10-03 17:49:24.078000
-72.652,2013-10-03 17:49:24.265000
-84.464,2013-10-03 17:49:24.453000
-87.667,2013-10-03 17:49:24.640000
-72.109,2013-10-03 17:49:24.843000
-72.089,2013-10-03 17:49:25.015000
-73.977,2013-10-03 17:49:25.203000
-73.616,2013-10-03 17:49:25.390000
-73.214,2013-10-03 17:49:25.578000
-72.686,2013-10-03 17:49:25.765000
-73.04,2013-10-03 17:49:25.953000
-74.769,2013-10-03 17:49:26.140000
-84.961,2013-10-03 17:49:26.328000
-75.929,2013-10-03 17:49:26.515000
-73.365,2013-10-03 17:49:26.703000
-85.738,2013-10-03 17:49:26.906000
-73.98,2013-10-03 17:49:27.078000
-87.467,2013-10-03 17:49:27.265000
-72.957,2013-10-03 17:49:27.437000
-84.738,2013-10-03 17:49:27.593000
-73.894,2013-10-03 17:49:27.828000
-72.159,2013-10-03 17:49:28.015000
-75.317,2013-10-03 17:49:28.218000
-85.912,2013-10-03 17:49:28.390000
-75.462,2013-10-03 17:49:28.578000
-76.598,2013-10-03 17:49:28.796000
-89.516,2013-10-03 17:49:28.921000
-75.242,2013-10-03 17:49:29.109000
-88.681,2013-10-03 17:49:29.218000
-77.239,2013-10-03 17:49:29.328000
-79.928,2013-10-03 17:49:29.515000
-74.937,2013-10-03 17:49:29.625000
-85.554,2013-10-03 17:49:29.734000
-79.777,2013-10-03 17:49:29.843000
-74.902,2013-10-03 17:49:29.968000
-85.739,2013-10-03 17:49:30.062000
-84.99,2013-10-03 17:49:30.250000
-74.62,2013-10-03 17:49:30.359000
-84.309,2013-10-03 17:49:30.546000
-85.274,2013-10-03 17:49:30.656000
-86.985,2013-10-03 17:49:30.765000
-83.15,2013-10-03 17:49:30.921000
-88.829,2013-10-03 17:49:31.078000
-75.352,2013-10-03 17:49:31.187000
-74.144,2013-10-03 17:49:31.296000
-85.828,2013-10-03 17:49:31.500000
-86.747,2013-10-03 17:49:31.609000
-90.32,2013-10-03 17:49:31.765000
-87.847,2013-10-03 17:49:31.921000
-73.509,2013-10-03 17:49:32.031000
-75.699,2013-10-03 17:49:32.156000
-87.783,2013-10-03 17:49:32.265000
-73.368,2013-10-03 17:49:32.437000
-85.84,2013-10-03 17:49:32.546000
-87.915,2013-10-03 17:49:32.750000
-88.331,2013-10-03 17:49:32.843000
-73.454,2013-10-03 17:49:33
-72.391,2013-10-03 17:49:33.156000
-73.323,2013-10-03 17:49:33.265000
-85.936,2013-10-03 17:49:33.453000
-76.022,2013-10-03 17:49:33.546000
-72.989,2013-10-03 17:49:33.671000
-87.816,2013-10-03 17:49:33.812000
-73.478,2013-10-03 17:49:33.953000
-73.298,2013-10-03 17:49:34.171000
-73.097,2013-10-03 17:49:34.265000
-86.247,2013-10-03 17:49:34.375000
-73.618,2013-10-03 17:49:34.484000
-88.33,2013-10-03 17:49:34.671000
-87.158,2013-10-03 17:49:34.781000
-85.713,2013-10-03 17:49:34.968000
-74.306,2013-10-03 17:49:35.093000
-85.299,2013-10-03 17:49:35.203000
-87.474,2013-10-03 17:49:35.390000
-75.952,2013-10-03 17:49:35.500000
-73.367,2013-10-03 17:49:35.687000
-84.471,2013-10-03 17:49:35.796000
-88.007,2013-10-03 17:49:35.906000
-72.954,2013-10-03 17:49:36.093000
-73.311,2013-10-03 17:49:36.203000
-87.341,2013-10-03 17:49:36.390000
-75.225,2013-10-03 17:49:36.546000
-74.09,2013-10-03 17:49:36.734000
-85.97,2013-10-03 17:49:36.921000
-72.281,2013-10-03 17:49:37.109000
-73.215,2013-10-03 17:49:37.312000
-87.958,2013-10-03 17:49:37.484000
-75.547,2013-10-03 17:49:37.671000
-74.74,2013-10-03 17:49:37.859000
-87.184,2013-10-03 17:49:38.046000
-75.365,2013-10-03 17:49:38.250000
-75.922,2013-10-03 17:49:38.421000
-72.978,2013-10-03 17:49:38.609000
-74.029,2013-10-03 17:49:38.796000
-75.563,2013-10-03 17:49:38.984000
-74.395,2013-10-03 17:49:39.171000
-86.671,2013-10-03 17:49:39.359000
-75.311,2013-10-03 17:49:39.546000
-87.485,2013-10-03 17:49:39.734000
-73.415,2013-10-03 17:49:39.953000
-86.014,2013-10-03 17:49:40.140000
-72.755,2013-10-03 17:49:40.359000
-72.311,2013-10-03 17:49:40.515000
-73.224,2013-10-03 17:49:40.703000
-87.588,2013-10-03 17:49:40.890000
-73.861,2013-10-03 17:49:41.078000
-87.453,2013-10-03 17:49:41.265000
-88.034,2013-10-03 17:49:41.406000
